股票代码,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%)
600031,0.097,3.0236,0.3919,0.0765,765795.2,1.8754,3.22,32.55,59.95,79.38,727.06,0.0
600033,0.0783,3.156,0.1341,0.6051,274440.0,1.2316,2.51,69.8,42.31,-1.62,25.43,23.44
600035,0.11,3.3402,0.1606,0.7873,173079.59,1.0755,3.56,52.44,46.58,49.29,26.89,26.41
600036,0.79,16.6787,-8.4992,2.6774,2521984.56,8.6824,19.42,0.0,92.97,-2.02,8.87,8.56
600037,0.1275,9.1987,0.1394,4.705,139177.79,2.5333,1.39,31.69,15.51,-6.76,-3.9,15.84
600038,0.1205,11.7699,0.9303,7.1805,58947.67,2.8154,1.03,12.78,65.22,-14.59,27.6,25.95
600039,0.0303,3.1936,0.0412,0.407,301973.27,1.523,0.96,11.44,82.49,-40.21,-17.48,-20.71
600048,0.16,7.6995,-1.1596,1.2596,1185844.11,5.1959,2.1,38.32,76.41,-5.09,38.73,35.92
600050,0.0129,3.6822,1.0359,1.3121,2119659.64,1.4015,0.35,24.97,61.47,-1.9,88.29,74.26
600051,0.0282,6.261,0.6843,0.4715,31088.0,2.9546,0.44,18.57,74.74,30.48,106.08,0.0
600052,0.02,2.4293,0.2639,0.1185,87178.91,0.6212,0.95,52.04,51.8,-44.17,0.0,0.0
600053,0.1263,4.568,-0.3076,0.4352,43354.08,2.3835,2.99,94.62,54.07,-40.45,82.92,83.29
600054,0.0625,5.5182,0.067,0.4611,74730.0,2.5246,1.13,45.7,17.08,-9.89,-19.14,-24.11
600055,0.006,4.6454,-0.1469,2.5288,38629.73,0.8707,0.13,46.58,14.0,-4.1,0.0,0.0
600056,0.3086,6.7641,-0.6125,2.2718,106848.55,2.8918,4.67,13.37,59.73,23.05,29.05,29.03
600057,0.12,5.8277,-7.0721,3.1396,117077.94,1.5725,2.04,2.23,76.9,105.93,77.86,-63.36
600058,0.0086,4.6744,-1.0836,3.8983,107191.07,-1.1364,0.19,3.27,80.5,68.86,-94.27,0.0
600059,0.08,4.8952,0.0036,2.326,80852.42,1.2985,1.61,32.9,10.06,2.22,2.38,2.8
600060,0.205,10.3071,-0.0906,1.7263,130848.12,6.4411,2.02,14.4,35.68,-5.98,-49.53,-54.82
600061,0.15,7.1675,-0.3846,3.0184,369415.17,2.5697,0.0,3.7,79.59,-22.16,-30.4,-41.37
600062,0.3242,9.554,0.4175,0.9109,72447.06,7.1419,3.45,54.96,23.58,6.17,28.75,45.48
600063,0.017,2.2498,0.0324,0.3638,164589.47,0.1794,0.74,18.98,58.94,16.44,2.38,20.26
600064,0.133,13.4145,-0.8336,0.5591,77247.31,4.0934,1.02,41.52,59.88,-65.0,-61.94,-61.17
600066,0.14,6.2784,-1.5058,0.5776,221393.92,3.8189,2.3,24.02,52.34,-24.54,-16.46,-33.42
600067,0.2,4.7641,0.0825,0.8283,149211.07,2.6693,4.23,43.87,58.37,105.57,24762.38,0.0
600068,0.131,5.0356,-1.2895,1.6642,460477.74,1.8437,2.64,11.26,68.47,37.86,15.59,19.38
600069,-0.02,1.5949,0.0068,1.473,124910.3,-0.937,-1.44,8.22,58.56,6.09,0.0,0.0
600070,0.104,4.3993,-0.1366,2.099,52194.61,0.3705,2.38,17.22,28.14,92.21,3654.34,83.22
600071,-0.0219,1.621,-0.0393,0.4359,23747.25,-0.111,-1.34,12.55,48.09,11.08,0.0,0.0
600072,0.004,4.9346,-0.8876,3.3124,73624.99,0.3248,0.09,11.4,64.67,-41.37,24.92,-16.1
600073,0.197,3.6572,0.0869,1.8115,93772.95,0.7345,5.58,15.35,53.54,76.57,44.2,47.74
600074,0.07,1.8676,-0.3159,0.2954,243788.6,0.6765,3.81,40.07,50.6,73.08,23.73,19.61
600075,0.23,5.7955,0.2765,2.3126,69465.88,2.1187,3.98,34.85,48.68,-23.09,42.62,41.23
600076,0.11,2.9349,0.0393,0.4979,103426.41,1.3417,3.73,42.38,22.2,-9.44,0.47,-0.16
600077,-0.004,2.6636,0.0342,0.7214,134012.23,1.2782,-0.14,21.45,63.23,-42.35,0.0,0.0
600078,0.0175,2.789,0.2525,0.5887,66257.29,0.9782,0.63,18.24,71.3,20.23,3.93,9.46
600079,0.14,6.8063,-0.2547,3.0446,128604.91,2.6032,1.8,39.15,55.53,24.16,32.64,38.65
600080,0.0194,3.5338,0.0057,0.8274,30529.59,1.3601,0.55,64.91,23.88,20.46,94.62,79.75
600081,0.1214,3.7876,-0.0089,0.0486,31356.0,2.3102,3.26,17.05,63.63,2.91,22.51,15.55
600082,-0.0247,2.5662,-0.0085,0.6386,64611.58,0.7721,-0.96,5.14,52.3,-67.67,0.0,0.0
600083,-0.002,0.2371,-0.0553,0.4193,23000.0,-1.2012,-1.0,30.94,43.52,-21.56,-131.21,-131.49
600084,-0.02,2.1457,-0.0903,2.3846,112372.68,-1.3133,-0.93,43.46,20.02,13.42,0.0,0.0
600085,0.214,5.8935,0.2093,1.4628,137147.03,2.9673,3.7,46.02,28.56,11.87,12.01,13.04
600086,0.0986,2.3253,-0.7137,0.469,135000.0,0.8258,4.33,15.86,73.81,8.14,15.89,-25.04
600088,0.077,3.1453,0.0198,0.9653,33142.2,0.7913,2.48,34.12,19.96,70.35,0.0,0.0
600089,0.1895,7.1941,-0.4257,2.5324,323788.27,3.4272,2.62,23.03,64.0,-6.23,10.92,15.59
600090,0.09,3.8962,0.5894,1.9171,143966.29,1.4531,2.36,14.63,17.86,22.09,60.94,58.61
600091,0.04,2.0735,0.0351,3.8188,43741.25,-2.8926,1.96,0.79,28.26,187.2,0.0,0.0
600093,0.171,5.6609,-0.148,3.5983,112244.75,0.9747,3.06,7.08,43.59,3.2,104.27,279.41
600094,0.1125,4.3595,0.098,2.3649,247532.51,0.8988,2.6,32.53,79.29,-46.99,90.12,-162.16
600095,-0.0217,1.9921,-0.0266,0.7402,36126.36,0.1313,-1.08,41.03,31.8,-32.52,0.0,0.0
600096,0.0123,2.9619,0.0793,4.1861,132137.91,-2.5079,0.42,8.6,92.29,188.62,0.0,0.0
600097,-0.2,3.8144,-0.1464,0.1258,20259.79,1.2358,-5.16,13.54,53.62,147.88,0.0,0.0
600098,0.0117,5.5653,0.1436,1.4034,272619.66,2.0036,0.21,9.41,46.3,-11.52,-80.82,-82.51
600099,0.0025,2.1669,-0.131,0.91,21912.0,0.1413,0.09,12.82,22.12,6.76,-56.88,-57.73
600100,-0.0908,7.1879,-0.8849,3.1457,296389.9,2.5738,-1.25,15.25,57.01,-9.17,-105.17,0.0
600101,0.076,6.1787,0.1754,1.4528,32417.9,3.3329,1.24,12.88,29.71,3.55,-19.42,-20.2
600103,0.0131,1.8137,-0.0691,0.7596,177370.6,-0.0611,0.73,21.71,29.41,20.56,0.0,0.0
600104,0.721,18.4457,-0.4343,4.7305,1168346.14,8.8949,4.0,13.18,58.22,6.01,4.11,11.14
600105,0.059,2.7371,0.0532,0.5898,94499.31,0.8785,2.16,25.07,31.14,-16.13,23.22,26.74
600106,0.05,3.9108,0.1302,0.0598,90774.2,1.7024,1.36,89.3,48.27,-24.09,4.2,7.9
600107,-0.014,1.5181,0.0492,0.4966,36000.0,-0.0459,-0.91,39.97,50.27,0.13,0.0,0.0
600108,0.01,2.4073,0.0033,0.2727,194691.51,0.9067,0.41,29.6,39.94,-6.61,44.47,15.19
600109,0.094,5.9036,-1.2423,2.5931,302435.93,1.5367,1.62,0.0,58.94,-5.51,-9.88,-18.31
600110,0.0309,1.6616,0.0268,0.5901,115031.21,0.0054,1.88,24.13,59.57,95.78,302.08,288.34
600111,0.02,2.3039,-0.015,0.0429,363306.6,0.9307,0.89,16.8,45.34,142.94,1018.7,0.0
600112,0.0523,2.424,0.0133,1.0919,50920.48,0.1803,2.28,32.63,57.02,-6.73,454.7,-690.79
600113,0.04,1.8347,0.0729,0.0,31860.0,0.8204,2.45,47.92,36.95,-23.82,-35.64,-36.44
600114,0.14,5.3091,0.1464,3.3291,42534.76,0.9002,2.52,35.86,15.83,14.61,67.74,65.62
600115,0.1948,3.4643,0.1783,1.8497,1446758.57,0.7787,5.79,12.44,74.62,4.26,8.3,-52.67
600116,0.049,2.5183,0.0857,0.7683,99300.55,0.6636,1.97,22.35,47.23,3.43,4.44,-31.39
600117,0.01,2.7591,-0.0437,1.7515,104511.83,-0.186,0.38,24.3,87.18,-33.63,0.0,0.0
600118,0.05,4.1788,-0.3117,1.3668,118248.91,1.7145,1.18,13.3,47.59,13.11,2.83,-2.31
600119,0.03,3.1616,-0.2278,1.0792,30740.0,0.8727,1.05,7.29,56.75,135.08,-51.2,-54.96
600120,0.45,12.5256,-0.001,0.0896,50547.35,6.5216,3.54,5.74,40.78,-39.07,59.41,5376.74
600121,0.224,3.0333,0.0161,0.4955,101534.34,0.5899,7.65,38.54,63.56,-23.6,0.0,0.0
600122,0.0885,6.975,0.0977,1.8301,115416.09,2.2748,1.28,8.73,58.64,-3.48,95.23,27.89
600123,0.196,7.7561,0.217,0.2328,114240.0,4.8013,2.57,36.31,60.66,127.86,0.0,0.0
600125,0.068,3.9067,-0.1528,0.1209,130552.19,2.3845,1.75,8.07,34.28,46.65,65.15,68.91
600126,0.08,5.7496,0.1118,4.2514,259783.78,0.2944,1.37,7.52,39.09,45.31,86.16,104.38
600127,0.0065,1.1654,-0.0453,0.726,64178.32,-0.586,0.56,11.18,54.03,19.58,-37.39,56.53
600128,-0.0121,5.64,-0.4309,2.1216,24676.75,1.8985,-0.21,7.05,47.99,-19.01,0.0,0.0
600129,0.0054,3.0178,-0.2147,0.4874,42689.4,1.2052,0.18,30.97,86.43,9.97,-99.75,0.0
600130,-0.01,1.2845,0.0087,0.5936,76800.0,-0.4019,-0.88,7.11,27.31,-50.29,-182.74,-230.7
600131,0.005,2.0797,-0.0078,0.0935,50412.52,0.6756,0.24,1.35,56.97,-32.29,-94.22,-95.12
600132,0.1,2.6409,0.3606,0.0,48397.12,1.1515,3.84,36.17,63.1,0.33,90.97,99.54
600133,1.0829,4.0377,-0.1723,0.8971,63425.78,1.7686,30.96,11.64,85.9,17.41,5861.98,2.41
600135,0.0715,4.4704,-0.2311,2.4127,37299.17,0.6659,1.6,17.93,18.96,34.43,85.18,62.98
600136,0.0005,4.8957,-0.4853,3.4708,48718.22,0.4012,0.01,43.14,36.29,89.9,-44.14,-517.65
600137,0.036,4.7034,-0.1889,3.5158,9721.76,0.0798,0.76,23.36,19.83,-11.12,-2.8,-4.46
600138,0.1197,7.1611,0.0016,2.4218,72384.0,3.5566,1.69,26.83,38.09,-14.04,9.54,18.42
600139,-0.0508,1.4822,0.0322,0.569,66189.05,-0.2164,-3.38,36.76,73.36,-81.3,0.0,0.0
600141,0.035,9.6046,0.3299,5.5765,51223.73,2.5114,0.53,13.63,69.33,27.58,109.33,230.69
600143,0.0468,3.6009,-0.4214,1.2828,271678.48,1.1398,1.31,13.07,56.87,44.5,-48.92,-67.82
600145,-0.0001,0.4127,-0.0136,1.016,149110.04,-1.6273,-0.06,0.0,30.81,0.0,0.0,0.0
600146,0.02,6.118,-0.2765,5.5107,46997.0,-0.4318,0.25,34.24,32.03,29454.38,0.0,0.0
600148,0.078,2.7383,-0.1907,0.6297,14151.65,0.85,2.87,30.35,54.46,78.41,6546.41,6190.61
600149,-0.0061,0.4776,-0.0046,0.2788,38016.0,-0.9236,-1.27,0.0,11.73,0.0,0.0,0.0
600150,-0.052,10.7992,-0.2803,3.3562,137811.76,5.983,-0.48,10.56,68.16,-29.8,-162.17,-363.54
600151,-0.0876,4.1611,-0.2458,3.2696,143425.23,-0.2641,-2.08,12.57,53.7,34.79,-370.93,0.0
600152,-0.0441,1.8314,-0.0522,0.5429,29349.42,-0.1344,-2.38,13.58,42.7,-21.44,0.0,0.0
600153,0.15,7.7268,-5.3268,0.8738,283520.05,5.4213,1.94,4.95,77.54,69.67,32.76,-7.26
600155,0.03,8.5416,-0.696,7.8888,173955.66,-0.3449,0.34,42.15,54.33,540.12,0.0,0.0
600156,-0.0384,1.7246,-0.0138,0.3679,40211.07,0.3048,-2.22,0.3,32.96,9.35,0.0,0.0
600157,0.0086,1.912,0.0681,0.7509,1242579.53,0.1652,0.45,23.46,70.44,203.84,111.36,0.0
600158,-0.015,1.8699,-0.0115,0.0282,84373.54,0.6932,-0.8,19.53,49.02,-17.84,0.0,0.0
600159,-0.0211,2.6608,-0.3135,0.4137,83000.32,1.2146,-0.79,10.46,25.6,-80.22,-181.13,-187.63
600160,0.087,5.0217,0.0492,2.5313,211166.62,1.2318,1.75,18.55,13.76,22.6,0.0,0.0
600161,0.19,4.4319,0.0376,0.2799,51546.69,2.8672,4.45,54.06,57.06,45.17,0.0,0.0
600162,0.0313,2.1339,0.1113,0.7034,340067.14,0.4219,1.75,56.63,57.27,-26.38,-8.38,1.17
600163,0.05,1.6309,0.0312,2.0929,99946.52,-1.5327,3.09,66.99,46.12,13.94,28.26,28.35
600165,0.002,1.1562,0.0106,0.4505,68488.38,-0.3492,0.2,30.14,72.98,-62.97,0.0,0.0
600166,0.013,2.8498,-0.2516,1.1754,667013.13,0.3803,0.46,13.97,67.09,31.92,17.31,0.0
600167,0.6639,4.3111,-0.4107,0.1116,68014.93,3.0697,16.68,60.23,51.3,23.33,41.56,40.84
600168,0.09,6.4093,0.0482,2.1318,70956.97,2.9457,1.39,26.82,45.06,3.4,-17.09,-18.68
600169,0.0004,1.5908,0.0123,0.6437,256395.5,-0.1594,0.03,23.64,85.39,157.28,0.0,0.0
600170,0.07,3.0552,-1.5248,0.5078,748268.72,1.267,2.21,10.24,83.55,-1.27,0.63,-1.15
600171,0.022,2.7655,0.0197,1.1899,67380.78,0.3673,0.81,28.62,10.06,-0.85,39.96,38.41
600172,0.1388,6.2685,0.025,2.9813,79239.89,2.0115,2.24,42.68,47.12,27.26,9.02,11.21
600173,0.0414,2.3011,0.1272,0.0218,72514.75,1.0334,1.78,40.26,59.42,-28.51,64.87,73.41
600175,0.0095,3.0653,-0.1272,1.8132,357648.88,0.1782,0.31,9.27,38.4,-7.12,0.0,0.0
600176,0.1934,4.7025,0.1748,1.8344,243215.75,1.7365,4.2,47.09,52.53,5.52,30.77,31.81
600177,0.4932,9.0103,0.0152,1.9098,255817.67,6.456,5.51,46.77,63.87,-38.93,-48.45,-39.46
600178,0.0517,4.0153,0.0462,1.8609,46208.0,0.6211,1.3,9.91,55.95,-0.97,579.5,602.0
600179,0.11,2.4174,0.2205,0.5238,106212.85,1.1077,4.83,23.76,60.89,62.35,125.39,185.9
600180,0.2643,4.8083,-0.7502,1.4967,101647.75,2.2364,5.64,10.81,71.45,128.42,87.8,90.31
600182,0.08,2.8882,0.2822,0.0035,34000.0,1.5539,2.9,15.65,28.68,35.59,-23.4,-23.99
600183,0.2,3.6992,0.0631,0.8313,144112.5,1.3992,5.47,24.97,44.12,25.6,85.53,73.32
600184,0.002,4.413,-0.2492,2.6634,50876.08,0.6479,0.04,15.28,40.41,35.09,60.39,0.0
600185,0.13,3.5549,-0.0766,0.4925,206001.18,1.8987,3.59,42.79,71.54,13.42,69.21,68.63
600186,-0.0385,0.0911,-0.0031,0.282,106202.43,-1.269,-34.88,9.03,100.87,-0.81,-475.59,0.0
600187,-0.0032,2.1049,-0.0011,1.2468,165393.51,-0.1619,-0.13,32.37,25.88,9.94,0.0,0.0
600188,0.356,7.9235,0.2159,0.2562,491201.6,6.7087,3.99,12.64,63.39,237.74,606.49,658.89
600189,-0.24,4.2897,-0.4434,2.3491,31050.0,0.3401,-5.0,16.46,65.82,-64.31,-178.88,0.0
600190,0.0207,2.9681,0.0155,1.3302,200229.15,0.4471,0.7,16.71,67.18,43.92,208.87,0.0
600191,0.018,4.5772,-0.023,1.305,48493.2,0.6641,0.4,-1.43,14.63,2332.15,333.28,294.11
600192,0.007,4.3562,-0.1469,2.0947,44174.8,1.1538,0.15,24.97,55.81,1.83,-30.27,-42.45
600193,0.009,0.6156,0.0485,0.3249,42537.3,-0.824,1.54,18.39,14.13,232.02,280.03,636.89
600195,0.1734,7.9844,-0.6231,2.2685,42980.0,4.1416,2.2,34.74,38.2,-10.02,-8.4,-8.83
600196,0.32,9.4447,0.1666,3.1909,241447.45,4.0305,3.3,55.34,45.14,20.29,16.32,20.05
600197,0.2523,4.6114,-0.029,0.4617,44100.0,2.4478,5.62,49.14,21.06,8.73,26.76,20.84
600198,-0.1484,2.4496,-0.1931,4.1876,88210.85,-2.798,-5.88,14.57,80.42,-18.69,0.0,0.0
600199,0.0114,4.0429,-0.2665,1.2609,55577.5,1.5264,0.28,53.84,28.14,-27.05,-77.03,-76.96
600200,0.035,4.1253,-0.0562,2.0019,72189.2,0.4797,0.85,12.62,41.78,77.7,0.0,0.0
600201,0.43,6.5496,0.2662,2.0313,61315.24,3.242,6.85,79.64,13.94,34.54,38.91,37.98
600202,-0.0653,1.7169,0.1861,0.2028,38334.07,0.1723,-3.73,14.27,62.46,-34.37,0.0,0.0
600203,0.03,4.8615,0.3687,3.557,45644.71,0.107,0.65,5.07,53.74,54.22,-20.1,-35.22
600206,0.011,3.3663,-0.2131,1.6753,83877.83,0.6079,0.34,5.47,10.27,34.25,223.86,0.0
600207,-0.02,2.1782,-0.0395,3.3389,86295.6,-2.6165,-0.95,7.87,17.07,-12.45,-2544.02,0.0
600208,0.044,3.4212,0.2008,0.929,859934.35,1.3951,1.3,16.62,75.26,-20.65,236.79,258.98
600209,-0.015,1.4977,-0.0186,0.2697,43901.12,0.1536,-1.01,28.69,19.32,-51.87,0.0,0.0
600210,0.298,2.8541,0.0786,0.2488,151673.62,1.2878,9.55,18.53,57.17,-2.28,816.24,-4.55
600211,0.37,4.9153,-0.0556,1.4882,14558.9,2.0292,7.87,76.61,68.58,153.79,169.96,184.94
600212,0.0096,1.4597,0.0017,0.9143,51169.72,-0.65,0.66,29.2,6.66,24.85,0.0,0.0
600213,0.02,0.6169,1.1533,1.555,22000.0,-2.1475,4.06,18.54,95.05,92.89,0.0,0.0
600215,-0.006,5.2083,-0.1094,2.1042,46503.29,1.6678,-0.12,17.52,25.05,-44.82,0.0,0.0
600216,0.03,7.2979,0.0204,1.1492,96284.8,4.0349,0.34,21.3,18.68,-9.16,-62.9,-67.3
600217,0.0266,1.0755,-0.1872,-0.0028,141133.65,0.4162,3.58,60.5,69.83,43.99,16381.65,0.0
600218,0.106,5.2006,-0.5027,2.8319,36875.5,1.0648,2.07,13.64,48.09,10.05,39.16,51.63
600219,0.03,3.4542,0.0604,1.5869,925110.29,0.7724,0.9,20.27,21.98,23.2,32.28,33.08
600220,0.0006,1.0962,-0.0613,0.0,178334.03,0.0106,0.06,20.58,52.22,-16.35,-96.64,-103.29
600221,0.0497,3.0797,0.2902,1.0803,1680612.03,0.871,1.43,17.58,59.71,44.18,-42.05,-47.72
600222,0.0028,2.59,-0.0195,1.1369,57388.63,0.3643,0.11,30.66,44.2,6.92,23.82,14.58
600223,0.02,2.2435,0.5858,0.2965,100096.8,0.8464,0.87,18.36,94.09,-26.67,7.55,-18.38
600225,0.45,1.9808,0.3645,1.2277,93549.26,-0.415,25.79,24.97,87.36,79.65,0.0,0.0
600226,0.06,2.3661,-0.0217,1.0268,172452.76,0.2288,5.6,12.88,31.76,32.48,32.05,44.75
600227,-0.0313,2.6596,-0.0513,1.4506,173631.91,0.0352,-1.17,43.99,33.76,-69.59,0.0,0.0
600228,-0.028,0.0774,0.0048,1.3964,24132.0,-2.4433,-30.91,4.45,79.4,22.41,0.0,0.0
600229,0.0925,3.1068,-0.1178,0.6907,70209.6,1.3828,3.02,38.7,26.84,19.21,16.41,17.24
600230,1.444,6.5788,0.6549,2.1829,29418.82,2.7121,24.7,55.63,47.3,76.81,0.0,0.0
600231,0.07,2.1406,0.3052,0.1794,251916.61,0.7167,3.14,10.14,65.66,62.03,0.0,0.0
600232,0.011,3.2359,-0.0861,1.0895,36471.85,0.8217,0.35,12.78,26.7,-0.66,11.01,30.85
600233,0.099,3.0075,-0.0768,2.0928,282122.96,0.735,3.35,11.7,20.69,6.95,7.01,-6.18
600234,-0.03,0.4496,-0.0137,1.625,20244.59,-2.2378,-5.98,96.84,77.25,12.69,0.0,0.0
600235,0.02,3.6082,-0.0766,2.3599,35130.0,0.0477,0.57,16.03,44.21,6.64,184.37,1011.63
600236,0.05,2.2241,0.171,0.3515,606336.75,0.7077,2.34,42.95,62.55,-21.03,-56.08,-55.73
600237,0.0082,2.1725,-0.012,1.484,56436.96,-0.4344,0.38,13.48,42.55,26.88,188.93,0.0
600238,-0.05,1.8822,-0.2849,0.2844,44820.0,0.3247,-2.4,21.47,49.41,34.96,0.0,0.0
600239,-0.11,4.2172,-0.3479,1.7955,107045.79,1.1837,-3.0,31.6,89.4,-40.55,0.0,0.0
600240,0.09,4.0656,-0.2524,0.1973,142425.36,2.82,2.2,32.89,70.12,-82.98,-33.33,-33.06
600241,-0.04,2.7367,-0.1173,1.678,22619.21,-0.0364,-1.36,24.91,67.2,-2.02,0.0,0.0
600242,0.058,3.3372,0.0809,3.9374,41801.13,-1.6748,1.76,10.83,36.79,537.98,0.0,0.0
600243,0.12,4.0744,-0.1161,2.8358,43885.0,0.195,3.03,18.34,36.93,2.91,0.0,0.0
600246,0.0368,3.2479,0.0258,1.7271,205400.93,0.436,1.14,50.35,50.08,122.44,1502.7,1487.39
600247,-0.9575,-0.7358,-0.0036,0.6518,33644.16,-2.5619,-372.81,1.68,126.53,8.36,0.0,0.0
600248,0.0246,3.1517,-0.1229,0.8049,61579.6,1.1035,0.78,9.4,62.04,2.72,-22.52,-30.42
600249,-0.0488,3.5569,-0.1164,1.5589,55000.0,0.2894,-1.36,22.08,38.6,10.32,0.0,0.0
600250,-0.18,1.0451,-0.179,0.7652,25869.25,-0.9148,-15.05,5.07,85.95,-26.71,0.0,0.0
600251,0.0699,2.4777,0.1833,0.4686,78484.2,0.8247,2.86,13.11,39.71,-22.7,0.0,0.0
600252,0.04,1.5584,0.0287,0.0247,347510.71,0.3307,2.72,77.57,16.0,18.37,4.59,12.8
600255,0.01,1.8829,0.1745,0.655,176959.36,0.1993,0.42,5.29,35.97,15.3,0.0,0.0
600256,0.0058,2.1423,0.0146,0.1346,522142.47,0.8265,0.27,29.45,69.77,14.06,12.62,0.0
600257,0.0132,2.6847,-0.2458,1.2473,48123.72,0.3456,0.49,22.41,15.53,13.24,11.3,55.13
600258,0.0512,9.9427,0.3473,7.4104,67978.56,1.1894,0.52,94.9,58.74,437.35,395.55,248.68
600259,0.01,6.4041,-0.5747,6.9456,30180.23,-1.636,0.09,4.2,57.27,209.35,0.0,0.0
600260,0.12,4.5924,-0.1808,1.757,66674.76,1.4139,2.56,10.24,77.35,123.79,110.29,110.41
600261,0.08,2.2604,-0.0378,0.1812,145210.29,0.8836,3.62,26.24,38.99,11.62,15.68,30.09
600262,0.02,5.9925,-0.3108,2.3761,17000.0,0.5298,0.4,20.45,56.22,-9.38,0.0,0.0
600265,-0.05,0.1099,-0.0337,1.8816,12980.0,-2.8779,-36.64,14.57,96.55,-10.08,0.0,0.0
600266,0.07,12.4111,-0.6356,2.4232,156704.0,5.3102,0.53,21.67,73.33,110.65,-40.64,-40.88
600267,0.007,7.003,0.0875,3.7801,96553.18,1.8802,0.1,27.47,61.58,14.96,12.5,366.67
600268,-0.21,2.7699,-0.888,1.5147,63524.64,-0.0474,-7.18,15.15,77.35,-3.26,0.0,0.0
600269,0.19,6.0051,0.3381,0.7871,233540.7,3.2825,3.05,45.39,50.98,7.08,132.77,23.8
600270,0.2107,8.5206,-0.0122,0.5947,90548.17,5.9638,2.51,7.42,15.86,28.54,30.57,30.56
600271,0.21,5.0318,-0.3592,0.2271,186285.13,3.2837,4.15,15.29,37.46,32.71,7.33,-59.14
600272,0.02,1.9844,0.0002,0.0636,24300.0,0.4186,1.16,22.38,51.52,2.63,29.15,-106.71
600273,0.18,3.2225,-0.1751,1.0797,130628.53,1.0161,5.83,28.66,40.74,46.14,26.72,24.2
600275,-0.0137,0.2675,0.0,0.2596,50883.72,-1.0416,-5.01,51.99,57.22,-59.86,0.0,0.0
600276,0.3446,5.6242,0.2597,0.1881,234745.97,3.9247,6.35,86.8,10.57,18.76,18.63,17.43
600277,0.0298,5.0604,0.4565,3.5225,273894.01,0.4362,0.01,12.64,46.5,37.8,178.2,123.27
600278,0.09,6.8827,-0.3224,1.8425,52224.17,2.1606,1.28,5.77,49.32,9.93,16.65,-77.34
600279,0.0343,4.7208,-0.1818,3.042,69295.86,0.5857,0.73,8.75,47.6,395.06,22.63,32.69
600280,0.04,1.5724,-0.2033,0.0111,114833.49,0.1494,2.61,21.46,89.06,6.68,10.42,12.31
600281,-0.0258,1.0455,-0.0957,1.1226,51440.2,-1.1986,-2.43,4.34,70.05,37.55,0.0,0.0
600282,0.1385,1.7951,0.053,0.1084,396207.25,0.5009,7.81,12.71,70.79,77.17,4830.37,1570.74
600283,0.02,4.9174,0.1449,3.2908,35299.58,0.2758,0.31,42.53,60.92,9.03,57.31,-316.94
600284,0.0988,7.5364,-0.01,3.2733,69304.0,2.7933,1.32,11.59,48.94,-12.67,14.53,1.08
600285,0.116,3.6514,0.0732,0.9544,59232.08,1.1025,3.24,71.46,31.63,21.8,37.48,35.85
600287,0.0427,4.6273,0.0059,0.4429,43679.61,1.1852,0.91,8.38,46.02,21.16,-11.92,-71.81
600288,-0.0254,3.4219,-0.3279,0.4283,43680.0,1.7078,-0.74,23.62,39.15,9.41,0.0,0.0
600289,0.0119,5.1293,-0.241,2.2355,63105.21,1.4559,0.23,72.21,21.79,4.25,5.12,3.84
600290,0.0019,5.4083,0.0572,3.778,75990.35,0.5733,0.04,30.99,37.32,-43.49,-90.3,-120.14
600291,1.9376,11.0506,-39.2549,5.4611,109306.44,2.6708,18.11,0.0,89.5,43.33,3742.3,122.89
600292,0.03,6.2498,-0.1821,3.8145,78081.69,1.1099,0.46,21.05,39.54,-19.53,-63.2,-64.65
600293,0.0846,4.458,0.5665,3.133,77475.47,0.2445,1.92,7.55,48.41,1112.47,6242.42,6184.11
600295,0.11,7.1465,1.4092,1.2655,103200.0,4.3663,0.0,27.71,69.26,28.92,23.35,82.38
600297,0.1765,4.4634,-1.3376,1.4795,550040.07,1.9364,3.95,10.5,72.72,27.09,31.88,40.8
600298,0.2584,4.2157,-0.0134,0.7912,82408.09,2.5102,6.34,35.16,48.88,26.07,89.32,144.26
600299,0.12,4.6414,0.2272,0.8324,268190.13,3.013,2.58,39.2,19.36,-10.14,-43.54,-44.37
600300,0.05,1.6477,-0.0661,0.1215,167200.0,0.4176,3.38,29.57,61.29,32.27,185.85,81.01
600301,-0.0098,1.1122,-0.2142,4.6831,23514.81,-4.8133,-0.88,4.85,74.77,-41.63,0.0,0.0
600302,0.0428,3.5571,-0.0792,1.0041,34600.98,0.8878,1.21,19.64,21.19,32.37,0.0,0.0
600303,0.66,4.8074,0.1062,1.6435,67560.42,1.778,14.77,16.52,63.37,9.24,366.16,0.0
600305,0.0739,2.6812,0.0563,0.7819,60273.8,0.7565,2.8,41.02,26.99,2.85,22.68,14.91
600306,0.97,1.3409,0.0847,1.1446,17813.89,-0.9093,112.45,17.3,85.33,-16.61,0.0,0.0
600307,0.0357,1.5007,-0.0884,1.0963,626335.74,-0.8152,2.41,16.42,74.79,7.25,0.0,0.0
600308,0.106,5.6856,0.1476,1.9218,116756.14,2.3025,1.88,13.32,54.87,45.24,349.27,652.12
600309,0.96,8.5511,0.2076,1.0503,227834.4,5.802,12.84,39.23,58.92,107.7,394.78,397.66
